fecha,sector_code,exportaciones,importaciones,balance,pais,pais_code,sector,moneda_original
2019-02,5,17974938935,19318086666,-1343147731,Estados Unidos,US,Productos químicos,USD
2019-03,5,20373727670,23097359705,-2723632035,Estados Unidos,US,Productos químicos,USD
2019-04,5,18678264488,24141281913,-5463017425,Estados Unidos,US,Productos químicos,USD
2019-05,5,19454780752,23369703985,-3914923233,Estados Unidos,US,Productos químicos,USD
2019-06,5,18946702541,21289917147,-2343214606,Estados Unidos,US,Productos químicos,USD
2019-07,5,18969759879,24062809733,-5093049854,Estados Unidos,US,Productos químicos,USD
2019-08,5,19113912746,22687081961,-3573169215,Estados Unidos,US,Productos químicos,USD
2019-09,5,18115704718,21994588469,-3878883751,Estados Unidos,US,Productos químicos,USD
2019-10,5,19094451471,22789828190,-3695376719,Estados Unidos,US,Productos químicos,USD
2019-11,5,17632216737,20683846119,-3051629382,Estados Unidos,US,Productos químicos,USD
2019-12,5,16930386835,21387193432,-4456806597,Estados Unidos,US,Productos químicos,USD
2020-01,5,17473852928,23310606764,-5836753836,Estados Unidos,US,Productos químicos,USD
2020-02,5,17557071120,21416371501,-3859300381,Estados Unidos,US,Productos químicos,USD
2020-03,5,19811269617,26137533928,-6326264311,Estados Unidos,US,Productos químicos,USD
2020-04,5,16878664306,24054446280,-7175781974,Estados Unidos,US,Productos químicos,USD
2020-05,5,16588198560,22424828635,-5836630075,Estados Unidos,US,Productos químicos,USD
2020-06,5,16711030757,23799151357,-7088120600,Estados Unidos,US,Productos químicos,USD
2020-07,5,16141946655,22262629298,-6120682643,Estados Unidos,US,Productos químicos,USD
2020-08,5,17277951883,22922213370,-5644261487,Estados Unidos,US,Productos químicos,USD
2020-09,5,17724070676,23151646398,-5427575722,Estados Unidos,US,Productos químicos,USD
2020-10,5,19272327498,23418938408,-4146610910,Estados Unidos,US,Productos químicos,USD
2020-11,5,18325518807,22496896953,-4171378146,Estados Unidos,US,Productos químicos,USD
2020-12,5,18131731771,23109200541,-4977468770,Estados Unidos,US,Productos químicos,USD
2021-01,5,19101540340,26005495464,-6903955124,Estados Unidos,US,Productos químicos,USD
2021-02,5,18370350598,22189674397,-3819323799,Estados Unidos,US,Productos químicos,USD
2021-03,5,22121094734,27236911729,-5115816995,Estados Unidos,US,Productos químicos,USD
2021-04,5,20505894266,25662042792,-5156148526,Estados Unidos,US,Productos químicos,USD
2021-05,5,22788381043,25916192605,-3127811562,Estados Unidos,US,Productos químicos,USD
2021-06,5,23457852299,27233647794,-3775795495,Estados Unidos,US,Productos químicos,USD
2021-07,5,22340208896,26105628586,-3765419690,Estados Unidos,US,Productos químicos,USD
2021-08,5,23332137521,29466237607,-6134100086,Estados Unidos,US,Productos químicos,USD
2021-09,5,24252713656,27968241082,-3715527426,Estados Unidos,US,Productos químicos,USD
2021-10,5,25237041046,26836993222,-1599952176,Estados Unidos,US,Productos químicos,USD
2021-11,5,24589311540,29433480557,-4844169017,Estados Unidos,US,Productos químicos,USD
2021-12,5,24968528787,28241705653,-3273176866,Estados Unidos,US,Productos químicos,USD
2022-01,5,22970527333,28893865788,-5923338455,Estados Unidos,US,Productos químicos,USD
2022-02,5,24104421013,28808753926,-4704332913,Estados Unidos,US,Productos químicos,USD
2022-03,5,28123578980,34613501614,-6489922634,Estados Unidos,US,Productos químicos,USD
2022-04,5,25486205356,31355797249,-5869591893,Estados Unidos,US,Productos químicos,USD
2022-05,5,27535549062,32380761993,-4845212931,Estados Unidos,US,Productos químicos,USD
2022-06,5,27418299878,32239898169,-4821598291,Estados Unidos,US,Productos químicos,USD
2022-07,5,25157029143,27056347049,-1899317906,Estados Unidos,US,Productos químicos,USD
2022-08,5,26921311375,31844034491,-4922723116,Estados Unidos,US,Productos químicos,USD
2022-09,5,26984104851,31672905769,-4688800918,Estados Unidos,US,Productos químicos,USD
2022-10,5,24810846465,34092607001,-9281760536,Estados Unidos,US,Productos químicos,USD
2022-11,5,24766163224,31257555666,-6491392442,Estados Unidos,US,Productos químicos,USD
2022-12,5,23052340457,28930743936,-5878403479,Estados Unidos,US,Productos químicos,USD
2023-01,5,26438312242,31780759176,-5342446934,Estados Unidos,US,Productos químicos,USD
2023-02,5,23473787910,29173491699,-5699703789,Estados Unidos,US,Productos químicos,USD
2023-03,5,28800868818,33233001637,-4432132819,Estados Unidos,US,Productos químicos,USD
2023-04,5,25255017586,29732164729,-4477147143,Estados Unidos,US,Productos químicos,USD
2023-05,5,25349313735,29111242663,-3761928928,Estados Unidos,US,Productos químicos,USD
2023-06,5,24619643818,30722602019,-6102958201,Estados Unidos,US,Productos químicos,USD
2023-07,5,23565912278,29462733779,-5896821501,Estados Unidos,US,Productos químicos,USD
2023-08,5,25602370944,31589413426,-5987042482,Estados Unidos,US,Productos químicos,USD
2023-09,5,25106421587,29023445548,-3917023961,Estados Unidos,US,Productos químicos,USD
2023-10,5,25342698680,31885263820,-6542565140,Estados Unidos,US,Productos químicos,USD
2023-11,5,23348161114,27758547090,-4410385976,Estados Unidos,US,Productos químicos,USD
2023-12,5,23018655671,28185763498,-5167107827,Estados Unidos,US,Productos químicos,USD
2024-01,5,23698267816,32146067680,-8447799864,Estados Unidos,US,Productos químicos,USD
2024-02,5,24018459018,29258253794,-5239794776,Estados Unidos,US,Productos químicos,USD
2024-03,5,27576350726,33108720189,-5532369463,Estados Unidos,US,Productos químicos,USD
2024-04,5,26389287964,36798859086,-10409571122,Estados Unidos,US,Productos químicos,USD
2024-05,5,26742469147,32572595891,-5830126744,Estados Unidos,US,Productos químicos,USD
2024-06,5,26515584261,32930785674,-6415201413,Estados Unidos,US,Productos químicos,USD
2024-07,5,25354388495,35030472326,-9676083831,Estados Unidos,US,Productos químicos,USD
2024-08,5,27933823525,34011476324,-6077652799,Estados Unidos,US,Productos químicos,USD
2024-09,5,25456687621,34836909883,-9380222262,Estados Unidos,US,Productos químicos,USD
2024-10,5,24902275540,36232014408,-11329738868,Estados Unidos,US,Productos químicos,USD
2024-11,5,25637936986,33803930248,-8165993262,Estados Unidos,US,Productos químicos,USD
2024-12,5,22769656574,34499003848,-11729347274,Estados Unidos,US,Productos químicos,USD
2025-01,5,24312762469,41695155850,-17382393381,Estados Unidos,US,Productos químicos,USD
2025-02,5,23924544639,39761216854,-15836672215,Estados Unidos,US,Productos químicos,USD
2025-03,5,28730883005,66959804309,-38228921304,Estados Unidos,US,Productos químicos,USD
2025-04,5,25467438367,38307704888,-12840266521,Estados Unidos,US,Productos químicos,USD
2025-05,5,27030906665,38734207810,-11703301145,Estados Unidos,US,Productos químicos,USD
2025-06,5,28372837304,29235506416,-862669112,Estados Unidos,US,Productos químicos,USD
2025-07,5,26372099157,29035202542,-2663103385,Estados Unidos,US,Productos químicos,USD
2025-08,5,26356496401,26419627775,-63131374,Estados Unidos,US,Productos químicos,USD
2025-09,5,28500102842,40058792529,-11558689687,Estados Unidos,US,Productos químicos,USD
2025-10,5,28130954135,25851784858,2279169277,Estados Unidos,US,Productos químicos,USD
2025-11,5,24083715085,28996481017,-4912765932,Estados Unidos,US,Productos químicos,USD
2010-01,6,8482133013,13843323040,-5361190027,Estados Unidos,US,Manufacturas por material,USD
2010-02,6,8726612999,13333282571,-4606669572,Estados Unidos,US,Manufacturas por material,USD
2010-03,6,10378733651,16033332242,-5654598591,Estados Unidos,US,Manufacturas por material,USD
2010-04,6,9835175626,15493999112,-5658823486,Estados Unidos,US,Manufacturas por material,USD
2010-05,6,10111872079,16911172584,-6799300505,Estados Unidos,US,Manufacturas por material,USD
2010-06,6,10746661625,17646764865,-6900103240,Estados Unidos,US,Manufacturas por material,USD
2010-07,6,9747754493,17738913956,-7991159463,Estados Unidos,US,Manufacturas por material,USD
2010-08,6,10233514481,17224663451,-6991148970,Estados Unidos,US,Manufacturas por material,USD
2010-09,6,10491511757,16534746700,-6043234943,Estados Unidos,US,Manufacturas por material,USD
2010-10,6,10731547817,17315536692,-6583988875,Estados Unidos,US,Manufacturas por material,USD
2010-11,6,10304345540,16446851586,-6142506046,Estados Unidos,US,Manufacturas por material,USD
2010-12,6,9948131051,16033664920,-6085533869,Estados Unidos,US,Manufacturas por material,USD
2011-01,6,10381791708,17679746117,-7297954409,Estados Unidos,US,Manufacturas por material,USD
2011-02,6,10756894255,16448334887,-5691440632,Estados Unidos,US,Manufacturas por material,USD
2011-03,6,12573841610,19521584469,-6947742859,Estados Unidos,US,Manufacturas por material,USD
2011-04,6,11684813504,19265173924,-7580360420,Estados Unidos,US,Manufacturas por material,USD
2011-05,6,11923690146,21521472275,-9597782129,Estados Unidos,US,Manufacturas por material,USD
2011-06,6,12888485517,20283292721,-7394807204,Estados Unidos,US,Manufacturas por material,USD
2011-07,6,11572139642,20251024283,-8678884641,Estados Unidos,US,Manufacturas por material,USD
2011-08,6,12139134826,20393568108,-8254433282,Estados Unidos,US,Manufacturas por material,USD
2011-09,6,12348980430,20008341873,-7659361443,Estados Unidos,US,Manufacturas por material,USD
2011-10,6,11656783058,19235848890,-7579065832,Estados Unidos,US,Manufacturas por material,USD
2011-11,6,11294834378,18402608870,-7107774492,Estados Unidos,US,Manufacturas por material,USD
2011-12,6,10727763288,17787404245,-7059640957,Estados Unidos,US,Manufacturas por material,USD
2012-01,6,10998687462,19451126171,-8452438709,Estados Unidos,US,Manufacturas por material,USD
2012-02,6,12046273713,18069070180,-6022796467,Estados Unidos,US,Manufacturas por material,USD
2012-03,6,12826190595,20329998906,-7503808311,Estados Unidos,US,Manufacturas por material,USD
2012-04,6,11727119435,19892553810,-8165434375,Estados Unidos,US,Manufacturas por material,USD
2012-05,6,12625588194,22284251155,-9658662961,Estados Unidos,US,Manufacturas por material,USD
2012-06,6,13017892624,20072193377,-7054300753,Estados Unidos,US,Manufacturas por material,USD
2012-07,6,11541125730,20504842049,-8963716319,Estados Unidos,US,Manufacturas por material,USD
2012-08,6,12194917405,19109499944,-6914582539,Estados Unidos,US,Manufacturas por material,USD
2012-09,6,11727822402,18763300047,-7035477645,Estados Unidos,US,Manufacturas por material,USD
2012-10,6,11756027244,19589454644,-7833427400,Estados Unidos,US,Manufacturas por material,USD
2012-11,6,11216071263,19055822654,-7839751391,Estados Unidos,US,Manufacturas por material,USD
2012-12,6,10237503322,17645462889,-7407959567,Estados Unidos,US,Manufacturas por material,USD
2013-01,6,11693863692,19888034509,-8194170817,Estados Unidos,US,Manufacturas por material,USD
2013-02,6,11255805175,18273518548,-7017713373,Estados Unidos,US,Manufacturas por material,USD
2013-03,6,12349872345,18892058892,-6542186547,Estados Unidos,US,Manufacturas por material,USD
2013-04,6,12445793532,19712206445,-7266412913,Estados Unidos,US,Manufacturas por material,USD
2013-05,6,12462937759,21950828211,-9487890452,Estados Unidos,US,Manufacturas por material,USD
2013-06,6,13011480873,19152117051,-6140636178,Estados Unidos,US,Manufacturas por material,USD
2013-07,6,11687591253,20474740804,-8787149551,Estados Unidos,US,Manufacturas por material,USD
2013-08,6,12696774676,19895684844,-7198910168,Estados Unidos,US,Manufacturas por material,USD
2013-09,6,11934102307,19272428371,-7338326064,Estados Unidos,US,Manufacturas por material,USD
2013-10,6,12805919371,20554822905,-7748903534,Estados Unidos,US,Manufacturas por material,USD
2013-11,6,12148360435,18651047736,-6502687301,Estados Unidos,US,Manufacturas por material,USD
2013-12,6,10444995761,18070035576,-7625039815,Estados Unidos,US,Manufacturas por material,USD
2014-01,6,11459275724,20281947570,-8822671846,Estados Unidos,US,Manufacturas por material,USD
2014-02,6,11918141443,17945292254,-6027150811,Estados Unidos,US,Manufacturas por material,USD
2014-03,6,13210021582,20219832487,-7009810905,Estados Unidos,US,Manufacturas por material,USD
2014-04,6,12600805315,21550824083,-8950018768,Estados Unidos,US,Manufacturas por material,USD
2014-05,6,13178997400,23291899671,-10112902271,Estados Unidos,US,Manufacturas por material,USD
2014-06,6,14029841325,21537572569,-7507731244,Estados Unidos,US,Manufacturas por material,USD
2014-07,6,12453887238,22256746135,-9802858897,Estados Unidos,US,Manufacturas por material,USD
2014-08,6,12919290990,21322307100,-8403016110,Estados Unidos,US,Manufacturas por material,USD
2014-09,6,12721510066,21985690744,-9264180678,Estados Unidos,US,Manufacturas por material,USD
2014-10,6,13129191047,23154559443,-10025368396,Estados Unidos,US,Manufacturas por material,USD
2014-11,6,11775712350,20465056533,-8689344183,Estados Unidos,US,Manufacturas por material,USD
2014-12,6,11148916173,20646331450,-9497415277,Estados Unidos,US,Manufacturas por material,USD
2015-01,6,11421991608,21839152348,-10417160740,Estados Unidos,US,Manufacturas por material,USD
2015-02,6,11620701215,18552833811,-6932132596,Estados Unidos,US,Manufacturas por material,USD
2015-03,6,12670657975,22753462130,-10082804155,Estados Unidos,US,Manufacturas por material,USD
2015-04,6,11641183515,21329470169,-9688286654,Estados Unidos,US,Manufacturas por material,USD
2015-05,6,11707430091,22450340896,-10742910805,Estados Unidos,US,Manufacturas por material,USD
2015-06,6,13155488846,20999880441,-7844391595,Estados Unidos,US,Manufacturas por material,USD
2015-07,6,11417581096,21407186332,-9989605236,Estados Unidos,US,Manufacturas por material,USD
2015-08,6,11220300768,19939177818,-8718877050,Estados Unidos,US,Manufacturas por material,USD
2015-09,6,11198064446,19381712716,-8183648270,Estados Unidos,US,Manufacturas por material,USD
2015-10,6,11430914641,19874339397,-8443424756,Estados Unidos,US,Manufacturas por material,USD
2015-11,6,10457953004,17907593114,-7449640110,Estados Unidos,US,Manufacturas por material,USD
2015-12,6,9874245462,17715301018,-7841055556,Estados Unidos,US,Manufacturas por material,USD
2016-01,6,10135093613,18277572127,-8142478514,Estados Unidos,US,Manufacturas por material,USD
2016-02,6,11415022498,17969656578,-6554634080,Estados Unidos,US,Manufacturas por material,USD
2016-03,6,11219779046,18478634406,-7258855360,Estados Unidos,US,Manufacturas por material,USD
2016-04,6,10884963356,18576073496,-7691110140,Estados Unidos,US,Manufacturas por material,USD
2016-05,6,10916042350,20916974420,-10000932070,Estados Unidos,US,Manufacturas por material,USD
2016-06,6,12228132888,19571233579,-7343100691,Estados Unidos,US,Manufacturas por material,USD
2016-07,6,10641137183,19672879593,-9031742410,Estados Unidos,US,Manufacturas por material,USD
2016-08,6,11399410407,20784398562,-9384988155,Estados Unidos,US,Manufacturas por material,USD
2016-09,6,11513560820,19697393241,-8183832421,Estados Unidos,US,Manufacturas por material,USD
2016-10,6,10904477526,19764826259,-8860348733,Estados Unidos,US,Manufacturas por material,USD
2016-11,6,10755412134,19439843852,-8684431718,Estados Unidos,US,Manufacturas por material,USD
2016-12,6,10232665194,19009453119,-8776787925,Estados Unidos,US,Manufacturas por material,USD
2017-01,6,10325533369,20266333840,-9940800471,Estados Unidos,US,Manufacturas por material,USD
2017-02,6,11092785601,18462262501,-7369476900,Estados Unidos,US,Manufacturas por material,USD
2017-03,6,12051827620,20735139136,-8683311516,Estados Unidos,US,Manufacturas por material,USD
2017-04,6,11004934187,20460303448,-9455369261,Estados Unidos,US,Manufacturas por material,USD
2017-05,6,11496320115,23642601327,-12146281212,Estados Unidos,US,Manufacturas por material,USD
2017-06,6,13137307753,22176568145,-9039260392,Estados Unidos,US,Manufacturas por material,USD
2017-07,6,10613361798,22398167972,-11784806174,Estados Unidos,US,Manufacturas por material,USD
2017-08,6,11910332484,21531210827,-9620878343,Estados Unidos,US,Manufacturas por material,USD
2017-09,6,11731710449,21221922528,-9490212079,Estados Unidos,US,Manufacturas por material,USD
2017-10,6,11762083566,22330837659,-10568754093,Estados Unidos,US,Manufacturas por material,USD
2017-11,6,11590399318,21517907137,-9927507819,Estados Unidos,US,Manufacturas por material,USD
2017-12,6,10708219879,20719723460,-10011503581,Estados Unidos,US,Manufacturas por material,USD
2018-01,6,11483917240,22568774389,-11084857149,Estados Unidos,US,Manufacturas por material,USD
2018-02,6,12223594601,20785712205,-8562117604,Estados Unidos,US,Manufacturas por material,USD
2018-03,6,13000663562,22908110307,-9907446745,Estados Unidos,US,Manufacturas por material,USD
2018-04,6,12192873026,23015810303,-10822937277,Estados Unidos,US,Manufacturas por material,USD
2018-05,6,12523054207,25298785382,-12775731175,Estados Unidos,US,Manufacturas por material,USD
2018-06,6,13350325504,22883890058,-9533564554,Estados Unidos,US,Manufacturas por material,USD
2018-07,6,11400621560,23858828547,-12458206987,Estados Unidos,US,Manufacturas por material,USD
2018-08,6,12464162991,23730391318,-11266228327,Estados Unidos,US,Manufacturas por material,USD
2018-09,6,11979304023,22461476071,-10482172048,Estados Unidos,US,Manufacturas por material,USD
2018-10,6,12610365868,24650485468,-12040119600,Estados Unidos,US,Manufacturas por material,USD
2018-11,6,11578706697,22357995529,-10779288832,Estados Unidos,US,Manufacturas por material,USD
2018-12,6,10218747918,21890381214,-11671633296,Estados Unidos,US,Manufacturas por material,USD
2019-01,6,11590147090,23098111167,-11507964077,Estados Unidos,US,Manufacturas por material,USD
2019-02,6,11723351218,19621778703,-7898427485,Estados Unidos,US,Manufacturas por material,USD
2019-03,6,12483975955,22024459327,-9540483372,Estados Unidos,US,Manufacturas por material,USD
2019-04,6,11609893383,21837807157,-10227913774,Estados Unidos,US,Manufacturas por material,USD
2019-05,6,12232376581,23632119564,-11399742983,Estados Unidos,US,Manufacturas por material,USD
2019-06,6,11905235286,20856079398,-8950844112,Estados Unidos,US,Manufacturas por material,USD
2019-07,6,10984653198,22828670775,-11844017577,Estados Unidos,US,Manufacturas por material,USD
2019-08,6,11382548231,21621070450,-10238522219,Estados Unidos,US,Manufacturas por material,USD
2019-09,6,11018757905,20784760360,-9766002455,Estados Unidos,US,Manufacturas por material,USD
2019-10,6,11454614938,21285793179,-9831178241,Estados Unidos,US,Manufacturas por material,USD
2019-11,6,10826723584,19386579927,-8559856343,Estados Unidos,US,Manufacturas por material,USD
2019-12,6,9604006695,19534223708,-9930217013,Estados Unidos,US,Manufacturas por material,USD
2020-01,6,11045300687,21030466370,-9985165683,Estados Unidos,US,Manufacturas por material,USD
2020-02,6,11290771354,18310232333,-7019460979,Estados Unidos,US,Manufacturas por material,USD
2020-03,6,10687417237,18906157625,-8218740388,Estados Unidos,US,Manufacturas por material,USD
2020-04,6,7072684165,17832418142,-10759733977,Estados Unidos,US,Manufacturas por material,USD
2020-05,6,7138851964,19438993250,-12300141286,Estados Unidos,US,Manufacturas por material,USD
2020-06,6,8382204202,19508729166,-11126524964,Estados Unidos,US,Manufacturas por material,USD
2020-07,6,9484226253,21355930142,-11871703889,Estados Unidos,US,Manufacturas por material,USD
2020-08,6,9816462937,21639211726,-11822748789,Estados Unidos,US,Manufacturas por material,USD
2020-09,6,10525057394,22456683283,-11931625889,Estados Unidos,US,Manufacturas por material,USD
2020-10,6,11249340673,22766015734,-11516675061,Estados Unidos,US,Manufacturas por material,USD
2020-11,6,10535088634,22096153913,-11561065279,Estados Unidos,US,Manufacturas por material,USD
2020-12,6,10445958217,22260792069,-11814833852,Estados Unidos,US,Manufacturas por material,USD
2021-01,6,11061892462,22240422042,-11178529580,Estados Unidos,US,Manufacturas por material,USD
2021-02,6,10640353838,21686899640,-11046545802,Estados Unidos,US,Manufacturas por material,USD
2021-03,6,12947861570,27152209687,-14204348117,Estados Unidos,US,Manufacturas por material,USD
2021-04,6,12104831926,26317873814,-14213041888,Estados Unidos,US,Manufacturas por material,USD
2021-05,6,12679767126,26986508272,-14306741146,Estados Unidos,US,Manufacturas por material,USD
2021-06,6,12763732263,28172559777,-15408827514,Estados Unidos,US,Manufacturas por material,USD
2021-07,6,12455077832,27828134254,-15373056422,Estados Unidos,US,Manufacturas por material,USD
2021-08,6,12691540441,29236586250,-16545045809,Estados Unidos,US,Manufacturas por material,USD
2021-09,6,11780056160,28186989291,-16406933131,Estados Unidos,US,Manufacturas por material,USD
2021-10,6,12931837072,29221784798,-16289947726,Estados Unidos,US,Manufacturas por material,USD
2021-11,6,11963243854,29286806042,-17323562188,Estados Unidos,US,Manufacturas por material,USD
2021-12,6,11709255771,29421386685,-17712130914,Estados Unidos,US,Manufacturas por material,USD
2022-01,6,11865343565,30238353622,-18373010057,Estados Unidos,US,Manufacturas por material,USD
2022-02,6,12969639545,27171664042,-14202024497,Estados Unidos,US,Manufacturas por material,USD
2022-03,6,14780276744,32885256295,-18104979551,Estados Unidos,US,Manufacturas por material,USD
2022-04,6,13768380726,31459619133,-17691238407,Estados Unidos,US,Manufacturas por material,USD
2022-05,6,13895136950,34332399081,-20437262131,Estados Unidos,US,Manufacturas por material,USD
2022-06,6,14372407091,34298454958,-19926047867,Estados Unidos,US,Manufacturas por material,USD
2022-07,6,13095484209,31754722111,-18659237902,Estados Unidos,US,Manufacturas por material,USD
2022-08,6,14178488005,31515355483,-17336867478,Estados Unidos,US,Manufacturas por material,USD
2022-09,6,13382049877,29731143396,-16349093519,Estados Unidos,US,Manufacturas por material,USD
2022-10,6,13785810248,29923811398,-16138001150,Estados Unidos,US,Manufacturas por material,USD
2022-11,6,12420700528,26566487529,-14145787001,Estados Unidos,US,Manufacturas por material,USD
2022-12,6,11260039334,26097479427,-14837440093,Estados Unidos,US,Manufacturas por material,USD
2023-01,6,12551524403,26785224251,-14233699848,Estados Unidos,US,Manufacturas por material,USD
2023-02,6,13446491740,23630741346,-10184249606,Estados Unidos,US,Manufacturas por material,USD
2023-03,6,14306899047,27290696541,-12983797494,Estados Unidos,US,Manufacturas por material,USD
2023-04,6,12485023936,26347039058,-13862015122,Estados Unidos,US,Manufacturas por material,USD
2023-05,6,13842618496,29146217348,-15303598852,Estados Unidos,US,Manufacturas por material,USD
2023-06,6,14658516261,26647762204,-11989245943,Estados Unidos,US,Manufacturas por material,USD
2023-07,6,12140657290,26147993758,-14007336468,Estados Unidos,US,Manufacturas por material,USD
2023-08,6,13213005155,26273594521,-13060589366,Estados Unidos,US,Manufacturas por material,USD
2023-09,6,13188471976,24824984394,-11636512418,Estados Unidos,US,Manufacturas por material,USD
2023-10,6,12857166630,26249845382,-13392678752,Estados Unidos,US,Manufacturas por material,USD
2023-11,6,12033910696,23526835100,-11492924404,Estados Unidos,US,Manufacturas por material,USD
2023-12,6,10999646735,23123259169,-12123612434,Estados Unidos,US,Manufacturas por material,USD
2024-01,6,12027622414,25449669826,-13422047412,Estados Unidos,US,Manufacturas por material,USD
2024-02,6,13425244011,23939758831,-10514514820,Estados Unidos,US,Manufacturas por material,USD
2024-03,6,12727320272,25124654770,-12397334498,Estados Unidos,US,Manufacturas por material,USD
2024-04,6,12819941425,25495871702,-12675930277,Estados Unidos,US,Manufacturas por material,USD
2024-05,6,13367515992,28029467002,-14661951010,Estados Unidos,US,Manufacturas por material,USD
2024-06,6,13615065607,25041206662,-11426141055,Estados Unidos,US,Manufacturas por material,USD
2024-07,6,12113985784,27211408104,-15097422320,Estados Unidos,US,Manufacturas por material,USD
2024-08,6,12719697221,26468927017,-13749229796,Estados Unidos,US,Manufacturas por material,USD
2024-09,6,12672194946,26590804636,-13918609690,Estados Unidos,US,Manufacturas por material,USD
2024-10,6,12606739525,26516398619,-13909659094,Estados Unidos,US,Manufacturas por material,USD
2024-11,6,12113405211,24853416411,-12740011200,Estados Unidos,US,Manufacturas por material,USD
2024-12,6,10398176911,25387438973,-14989262062,Estados Unidos,US,Manufacturas por material,USD
2025-01,6,11751427786,27698813465,-15947385679,Estados Unidos,US,Manufacturas por material,USD
2025-02,6,12848637178,24828648301,-11980011123,Estados Unidos,US,Manufacturas por material,USD
2025-03,6,12870021052,28535416666,-15665395614,Estados Unidos,US,Manufacturas por material,USD
2025-04,6,12113710102,25706589612,-13592879510,Estados Unidos,US,Manufacturas por material,USD
2025-05,6,12314933480,25238063013,-12923129533,Estados Unidos,US,Manufacturas por material,USD
2025-06,6,11768672009,23609643872,-11840971863,Estados Unidos,US,Manufacturas por material,USD
2025-07,6,11148876768,27078428199,-15929551431,Estados Unidos,US,Manufacturas por material,USD
2025-08,6,11305455526,23211342960,-11905887434,Estados Unidos,US,Manufacturas por material,USD
2025-09,6,11663067589,22475919750,-10812852161,Estados Unidos,US,Manufacturas por material,USD
2025-10,6,15427965956,22013734201,-6585768245,Estados Unidos,US,Manufacturas por material,USD
2025-11,6,11762236018,19820426409,-8058190391,Estados Unidos,US,Manufacturas por material,USD
2010-01,7,36601314995,47657828493,-11056513498,Estados Unidos,US,Maquinaria y transporte,USD
2010-02,7,38319726632,47663193330,-9343466698,Estados Unidos,US,Maquinaria y transporte,USD
2010-03,7,45457493500,58126597596,-12669104096,Estados Unidos,US,Maquinaria y transporte,USD
2010-04,7,42507099627,56159029187,-13651929560,Estados Unidos,US,Maquinaria y transporte,USD
2010-05,7,43914204615,57672378891,-13758174276,Estados Unidos,US,Maquinaria y transporte,USD
2010-06,7,44996047137,63647143220,-18651096083,Estados Unidos,US,Maquinaria y transporte,USD
2010-07,7,43165199018,59328234115,-16163035097,Estados Unidos,US,Maquinaria y transporte,USD
2010-08,7,43487426266,63377134212,-19889707946,Estados Unidos,US,Maquinaria y transporte,USD
2010-09,7,44350943810,63778024562,-19427080752,Estados Unidos,US,Maquinaria y transporte,USD
2010-10,7,47340486190,65992823107,-18652336917,Estados Unidos,US,Maquinaria y transporte,USD
2010-11,7,44528839282,67366317677,-22837478395,Estados Unidos,US,Maquinaria y transporte,USD
2010-12,7,47231905391,63113566531,-15881661140,Estados Unidos,US,Maquinaria y transporte,USD
2011-01,7,41406789535,59381800027,-17975010492,Estados Unidos,US,Maquinaria y transporte,USD
2011-02,7,42079708616,56869886012,-14790177396,Estados Unidos,US,Maquinaria y transporte,USD
2011-03,7,51725203479,68316663912,-16591460433,Estados Unidos,US,Maquinaria y transporte,USD
2011-04,7,48135546385,62343010419,-14207464034,Estados Unidos,US,Maquinaria y transporte,USD
2011-05,7,48959899886,64340539308,-15380639422,Estados Unidos,US,Maquinaria y transporte,USD
2011-06,7,50099848654,66793528192,-16693679538,Estados Unidos,US,Maquinaria y transporte,USD
2011-07,7,47363991376,65477058869,-18113067493,Estados Unidos,US,Maquinaria y transporte,USD
2011-08,7,49576319785,68691459348,-19115139563,Estados Unidos,US,Maquinaria y transporte,USD
2011-09,7,49667700484,67635178354,-17967477870,Estados Unidos,US,Maquinaria y transporte,USD
2011-10,7,52376805047,73061535217,-20684730170,Estados Unidos,US,Maquinaria y transporte,USD
2011-11,7,49803291254,72798214761,-22994923507,Estados Unidos,US,Maquinaria y transporte,USD
2011-12,7,51508013014,69572364254,-18064351240,Estados Unidos,US,Maquinaria y transporte,USD
2012-01,7,46168471644,64682661667,-18514190023,Estados Unidos,US,Maquinaria y transporte,USD
2012-02,7,49515094034,65157589726,-15642495692,Estados Unidos,US,Maquinaria y transporte,USD
2012-03,7,57690485370,76356866401,-18666381031,Estados Unidos,US,Maquinaria y transporte,USD
2012-04,7,51523332177,70504023429,-18980691252,Estados Unidos,US,Maquinaria y transporte,USD
2012-05,7,53375699039,73756580534,-20380881495,Estados Unidos,US,Maquinaria y transporte,USD
2012-06,7,54568917244,74350629958,-19781712714,Estados Unidos,US,Maquinaria y transporte,USD
2012-07,7,49073146503,72522084832,-23448938329,Estados Unidos,US,Maquinaria y transporte,USD
2012-08,7,53053280330,73863271320,-20809990990,Estados Unidos,US,Maquinaria y transporte,USD
2012-09,7,51832929267,70453731672,-18620802405,Estados Unidos,US,Maquinaria y transporte,USD
2012-10,7,53737161727,78459514216,-24722352489,Estados Unidos,US,Maquinaria y transporte,USD
2012-11,7,52889256653,78642807834,-25753551181,Estados Unidos,US,Maquinaria y transporte,USD
2012-12,7,53061762467,71137088514,-18075326047,Estados Unidos,US,Maquinaria y transporte,USD
2013-01,7,48071546230,67165283185,-19093736955,Estados Unidos,US,Maquinaria y transporte,USD
2013-02,7,48012431191,64947917864,-16935486673,Estados Unidos,US,Maquinaria y transporte,USD
2013-03,7,55257998144,71499105130,-16241106986,Estados Unidos,US,Maquinaria y transporte,USD
