fecha,pais,pais_code,sector,sector_code,exportaciones,importaciones,balance
2024-05,España,ES,Alimentos y animales vivos,0,5396698858,3607456948,1789241910
2024-06,España,ES,Alimentos y animales vivos,0,4769829920,3547219352,1222610568
2024-07,España,ES,Alimentos y animales vivos,0,4626455429,3680520043,945935386
2024-08,España,ES,Alimentos y animales vivos,0,4211509063,3338196435,873312628
2024-09,España,ES,Alimentos y animales vivos,0,4378302248,3666903144,711399104
2024-10,España,ES,Alimentos y animales vivos,0,5017448762,3865984893,1151463869
2024-11,España,ES,Alimentos y animales vivos,0,4987911802,3731882889,1256028913
2024-12,España,ES,Alimentos y animales vivos,0,5097140203,3822680652,1274459551
2025-01,España,ES,Alimentos y animales vivos,0,5477188115,4092086638,1385101477
2025-02,España,ES,Alimentos y animales vivos,0,5392733396,3794301876,1598431520
2025-03,España,ES,Alimentos y animales vivos,0,5799440096,4220709000,1578731096
2025-04,España,ES,Alimentos y animales vivos,0,5582305537,3934550049,1647755488
2025-05,España,ES,Alimentos y animales vivos,0,5713624351,4094772671,1618851680
2025-06,España,ES,Alimentos y animales vivos,0,5352532493,3821346964,1531185529
2025-07,España,ES,Alimentos y animales vivos,0,5146752205,3984447781,1162304424
2025-08,España,ES,Alimentos y animales vivos,0,4191777831,3759805402,431972429
2025-09,España,ES,Alimentos y animales vivos,0,4545134552,4062212027,482922525
2025-10,España,ES,Alimentos y animales vivos,0,5188483227,4302660861,885822366
2025-11,España,ES,Alimentos y animales vivos,0,5137436053,3841243003,1296193050
2002-01,España,ES,Bebidas y tabaco,1,146297511,130763128,15534383
2002-02,España,ES,Bebidas y tabaco,1,151758688,143424140,8334548
2002-03,España,ES,Bebidas y tabaco,1,153455363,184563761,-31108398
2002-04,España,ES,Bebidas y tabaco,1,188621629,227398140,-38776511
2002-05,España,ES,Bebidas y tabaco,1,196803024,239544382,-42741358
2002-06,España,ES,Bebidas y tabaco,1,179766522,253241774,-73475252
2002-07,España,ES,Bebidas y tabaco,1,213560499,258550076,-44989577
2002-08,España,ES,Bebidas y tabaco,1,145102794,188736502,-43633708
2002-09,España,ES,Bebidas y tabaco,1,172322157,213434320,-41112163
2002-10,España,ES,Bebidas y tabaco,1,252974338,244035092,8939246
2002-11,España,ES,Bebidas y tabaco,1,214962851,215426607,-463756
2002-12,España,ES,Bebidas y tabaco,1,164875331,213301191,-48425860
2003-01,España,ES,Bebidas y tabaco,1,159660120,153328238,6331882
2003-02,España,ES,Bebidas y tabaco,1,165201881,172928543,-7726662
2003-03,España,ES,Bebidas y tabaco,1,186108819,234551757,-48442938
2003-04,España,ES,Bebidas y tabaco,1,177040210,232247775,-55207565
2003-05,España,ES,Bebidas y tabaco,1,197200540,244008106,-46807566
2003-06,España,ES,Bebidas y tabaco,1,198138042,234611494,-36473452
2003-07,España,ES,Bebidas y tabaco,1,209289549,269743852,-60454303
2003-08,España,ES,Bebidas y tabaco,1,145655143,235205782,-89550639
2003-09,España,ES,Bebidas y tabaco,1,185816478,271052754,-85236276
2003-10,España,ES,Bebidas y tabaco,1,240821818,227687787,13134031
2003-11,España,ES,Bebidas y tabaco,1,218145511,233077475,-14931964
2003-12,España,ES,Bebidas y tabaco,1,171908209,238771585,-66863376
2004-01,España,ES,Bebidas y tabaco,1,139821743,173377050,-33555307
2004-02,España,ES,Bebidas y tabaco,1,158818795,219611947,-60793152
2004-03,España,ES,Bebidas y tabaco,1,190854049,259511289,-68657240
2004-04,España,ES,Bebidas y tabaco,1,184949223,249094737,-64145514
2004-05,España,ES,Bebidas y tabaco,1,187111016,261810473,-74699457
2004-06,España,ES,Bebidas y tabaco,1,210963798,272380991,-61417193
2004-07,España,ES,Bebidas y tabaco,1,227318682,295383023,-68064341
2004-08,España,ES,Bebidas y tabaco,1,152210824,281941487,-129730663
2004-09,España,ES,Bebidas y tabaco,1,205850276,296846371,-90996095
2004-10,España,ES,Bebidas y tabaco,1,220457534,256717272,-36259738
2004-11,España,ES,Bebidas y tabaco,1,233745003,293780969,-60035966
2004-12,España,ES,Bebidas y tabaco,1,188187055,265938090,-77751035
2005-01,España,ES,Bebidas y tabaco,1,135363547,181098581,-45735034
2005-02,España,ES,Bebidas y tabaco,1,161888483,195247960,-33359477
2005-03,España,ES,Bebidas y tabaco,1,185028639,267132094,-82103455
2005-04,España,ES,Bebidas y tabaco,1,198216582,268240954,-70024372
2005-05,España,ES,Bebidas y tabaco,1,194143826,262657197,-68513371
2005-06,España,ES,Bebidas y tabaco,1,203987927,319113636,-115125709
2005-07,España,ES,Bebidas y tabaco,1,228363888,272392770,-44028882
2005-08,España,ES,Bebidas y tabaco,1,175305761,276375095,-101069334
2005-09,España,ES,Bebidas y tabaco,1,213608464,285404020,-71795556
2005-10,España,ES,Bebidas y tabaco,1,235591406,324110914,-88519508
2005-11,España,ES,Bebidas y tabaco,1,254376248,306584885,-52208637
2005-12,España,ES,Bebidas y tabaco,1,191567770,251129596,-59561826
2006-01,España,ES,Bebidas y tabaco,1,151856263,174098881,-22242618
2006-02,España,ES,Bebidas y tabaco,1,152193269,146011515,6181754
2006-03,España,ES,Bebidas y tabaco,1,198392128,240388708,-41996580
2006-04,España,ES,Bebidas y tabaco,1,182183025,201792531,-19609506
2006-05,España,ES,Bebidas y tabaco,1,207092002,272758543,-65666541
2006-06,España,ES,Bebidas y tabaco,1,215313644,277341646,-62028002
2006-07,España,ES,Bebidas y tabaco,1,215826540,253135445,-37308905
2006-08,España,ES,Bebidas y tabaco,1,177869965,246988623,-69118658
2006-09,España,ES,Bebidas y tabaco,1,218879807,275187696,-56307889
2006-10,España,ES,Bebidas y tabaco,1,249812179,264688747,-14876568
2006-11,España,ES,Bebidas y tabaco,1,250932772,267636945,-16704173
2006-12,España,ES,Bebidas y tabaco,1,177895842,247551850,-69656008
2007-01,España,ES,Bebidas y tabaco,1,171121643,182691310,-11569667
2007-02,España,ES,Bebidas y tabaco,1,180013876,189338268,-9324392
2007-03,España,ES,Bebidas y tabaco,1,224277571,228310819,-4033248
2007-04,España,ES,Bebidas y tabaco,1,189915287,238709258,-48793971
2007-05,España,ES,Bebidas y tabaco,1,245620157,283267620,-37647463
2007-06,España,ES,Bebidas y tabaco,1,221626880,284911897,-63285017
2007-07,España,ES,Bebidas y tabaco,1,234328285,292506910,-58178625
2007-08,España,ES,Bebidas y tabaco,1,182686018,278015453,-95329435
2007-09,España,ES,Bebidas y tabaco,1,235601060,299402677,-63801617
2007-10,España,ES,Bebidas y tabaco,1,286107650,318154550,-32046900
2007-11,España,ES,Bebidas y tabaco,1,309503093,278328640,31174453
2007-12,España,ES,Bebidas y tabaco,1,186356655,259566934,-73210279
2008-01,España,ES,Bebidas y tabaco,1,219591220,245934592,-26343372
2008-02,España,ES,Bebidas y tabaco,1,222878838,228605918,-5727080
2008-03,España,ES,Bebidas y tabaco,1,201843733,232845568,-31001835
2008-04,España,ES,Bebidas y tabaco,1,258968663,242416677,16551986
2008-05,España,ES,Bebidas y tabaco,1,225700776,258647095,-32946319
2008-06,España,ES,Bebidas y tabaco,1,225550954,289773804,-64222850
2008-07,España,ES,Bebidas y tabaco,1,310192159,304345124,5847035
2008-08,España,ES,Bebidas y tabaco,1,194985515,280256150,-85270635
2008-09,España,ES,Bebidas y tabaco,1,263671063,314809722,-51138659
2008-10,España,ES,Bebidas y tabaco,1,304607896,277252466,27355430
2008-11,España,ES,Bebidas y tabaco,1,259012208,276291013,-17278805
2008-12,España,ES,Bebidas y tabaco,1,209692209,246808049,-37115840
2009-01,España,ES,Bebidas y tabaco,1,154269922,195152832,-40882910
2009-02,España,ES,Bebidas y tabaco,1,169874912,210096738,-40221826
2009-03,España,ES,Bebidas y tabaco,1,199524937,221380333,-21855396
2009-04,España,ES,Bebidas y tabaco,1,202955995,228550882,-25594887
2009-05,España,ES,Bebidas y tabaco,1,221029055,254326936,-33297881
2009-06,España,ES,Bebidas y tabaco,1,233195039,309711038,-76515999
2009-07,España,ES,Bebidas y tabaco,1,246547020,277370733,-30823713
2009-08,España,ES,Bebidas y tabaco,1,186248285,231729870,-45481585
2009-09,España,ES,Bebidas y tabaco,1,229468637,278918722,-49450085
2009-10,España,ES,Bebidas y tabaco,1,262611273,281642138,-19030865
2009-11,España,ES,Bebidas y tabaco,1,242079145,303413758,-61334613
2009-12,España,ES,Bebidas y tabaco,1,410022943,224054498,185968445
2010-01,España,ES,Bebidas y tabaco,1,178477320,167451869,11025451
2010-02,España,ES,Bebidas y tabaco,1,188330365,200044131,-11713766
2010-03,España,ES,Bebidas y tabaco,1,250270194,241857767,8412427
2010-04,España,ES,Bebidas y tabaco,1,218953612,268906748,-49953136
2010-05,España,ES,Bebidas y tabaco,1,245977966,282981741,-37003775
2010-06,España,ES,Bebidas y tabaco,1,256074655,308647940,-52573285
2010-07,España,ES,Bebidas y tabaco,1,255901607,308243132,-52341525
2010-08,España,ES,Bebidas y tabaco,1,210343800,270801749,-60457949
2010-09,España,ES,Bebidas y tabaco,1,261667254,274536131,-12868877
2010-10,España,ES,Bebidas y tabaco,1,291991604,278826787,13164817
2010-11,España,ES,Bebidas y tabaco,1,323473504,295284464,28189040
2010-12,España,ES,Bebidas y tabaco,1,256182756,314790665,-58607909
2011-01,España,ES,Bebidas y tabaco,1,209829072,174259392,35569680
2011-02,España,ES,Bebidas y tabaco,1,236001667,171728746,64272921
2011-03,España,ES,Bebidas y tabaco,1,305321130,239514221,65806909
2011-04,España,ES,Bebidas y tabaco,1,245835248,217201560,28633688
2011-05,España,ES,Bebidas y tabaco,1,282495895,258733727,23762168
2011-06,España,ES,Bebidas y tabaco,1,289047223,274238636,14808587
2011-07,España,ES,Bebidas y tabaco,1,308488627,257746111,50742516
2011-08,España,ES,Bebidas y tabaco,1,266066321,287419980,-21353659
2011-09,España,ES,Bebidas y tabaco,1,307463734,321725309,-14261575
2011-10,España,ES,Bebidas y tabaco,1,340417649,298535486,41882163
2011-11,España,ES,Bebidas y tabaco,1,355617684,308257140,47360544
2011-12,España,ES,Bebidas y tabaco,1,287294004,330305322,-43011318
2012-01,España,ES,Bebidas y tabaco,1,259924755,217093809,42830946
2012-02,España,ES,Bebidas y tabaco,1,277126094,218637465,58488629
2012-03,España,ES,Bebidas y tabaco,1,322086646,278403043,43683603
2012-04,España,ES,Bebidas y tabaco,1,291551984,219162325,72389659
2012-05,España,ES,Bebidas y tabaco,1,319254083,269523093,49730990
2012-06,España,ES,Bebidas y tabaco,1,348615304,319305850,29309454
2012-07,España,ES,Bebidas y tabaco,1,372289761,299610745,72679016
2012-08,España,ES,Bebidas y tabaco,1,259644827,321890611,-62245784
2012-09,España,ES,Bebidas y tabaco,1,320382139,255213322,65168817
2012-10,España,ES,Bebidas y tabaco,1,378541090,272300242,106240848
2012-11,España,ES,Bebidas y tabaco,1,370976075,264408662,106567413
2012-12,España,ES,Bebidas y tabaco,1,306858733,298459764,8398969
2013-01,España,ES,Bebidas y tabaco,1,283487634,196187474,87300160
2013-02,España,ES,Bebidas y tabaco,1,299588215,203485399,96102816
2013-03,España,ES,Bebidas y tabaco,1,348997379,236770926,112226453
2013-04,España,ES,Bebidas y tabaco,1,348051132,275981162,72069970
2013-05,España,ES,Bebidas y tabaco,1,344098460,285066622,59031838
2013-06,España,ES,Bebidas y tabaco,1,325791170,321321477,4469693
2013-07,España,ES,Bebidas y tabaco,1,395957603,298423128,97534475
2013-08,España,ES,Bebidas y tabaco,1,298470138,266077130,32393008
2013-09,España,ES,Bebidas y tabaco,1,355871685,264120918,91750767
2013-10,España,ES,Bebidas y tabaco,1,404123754,252334709,151789045
2013-11,España,ES,Bebidas y tabaco,1,372004455,258588829,113415626
2013-12,España,ES,Bebidas y tabaco,1,309591844,300183331,9408513
2014-01,España,ES,Bebidas y tabaco,1,282673957,197512037,85161920
2014-02,España,ES,Bebidas y tabaco,1,293030937,209882578,83148359
2014-03,España,ES,Bebidas y tabaco,1,322869933,241851314,81018619
2014-04,España,ES,Bebidas y tabaco,1,293460845,244693832,48767013
2014-05,España,ES,Bebidas y tabaco,1,337188027,274973825,62214202
2014-06,España,ES,Bebidas y tabaco,1,347792716,307430672,40362044
2014-07,España,ES,Bebidas y tabaco,1,418409480,287942698,130466782
2014-08,España,ES,Bebidas y tabaco,1,287612170,266102935,21509235
2014-09,España,ES,Bebidas y tabaco,1,365030798,277934886,87095912
2014-10,España,ES,Bebidas y tabaco,1,421082482,271665303,149417179
2014-11,España,ES,Bebidas y tabaco,1,350596787,243146535,107450252
2014-12,España,ES,Bebidas y tabaco,1,335541984,270147730,65394254
2015-01,España,ES,Bebidas y tabaco,1,266843414,242442302,24401112
2015-02,España,ES,Bebidas y tabaco,1,277343457,236523308,40820149
2015-03,España,ES,Bebidas y tabaco,1,349813082,349181089,631993
2015-04,España,ES,Bebidas y tabaco,1,328233000,276474400,51758600
2015-05,España,ES,Bebidas y tabaco,1,350814623,306145952,44668671
2015-06,España,ES,Bebidas y tabaco,1,389736674,326281896,63454778
2015-07,España,ES,Bebidas y tabaco,1,411646773,294721728,116925045
2015-08,España,ES,Bebidas y tabaco,1,304570526,284089427,20481099
2015-09,España,ES,Bebidas y tabaco,1,373765792,281001424,92764368
2015-10,España,ES,Bebidas y tabaco,1,402471715,253240662,149231053
2015-11,España,ES,Bebidas y tabaco,1,381071982,251427809,129644173
2015-12,España,ES,Bebidas y tabaco,1,343231312,278015751,65215561
2016-01,España,ES,Bebidas y tabaco,1,262382642,199254724,63127918
2016-02,España,ES,Bebidas y tabaco,1,316558728,265049576,51509152
2016-03,España,ES,Bebidas y tabaco,1,323754642,280495354,43259288
2016-04,España,ES,Bebidas y tabaco,1,355255036,291355914,63899122
2016-05,España,ES,Bebidas y tabaco,1,402433294,304392297,98040997
2016-06,España,ES,Bebidas y tabaco,1,381775783,345861145,35914638
2016-07,España,ES,Bebidas y tabaco,1,373961836,285242627,88719209
2016-08,España,ES,Bebidas y tabaco,1,307791240,269235511,38555729
2016-09,España,ES,Bebidas y tabaco,1,376273802,297384641,78889161
2016-10,España,ES,Bebidas y tabaco,1,357015561,276810441,80205120
2016-11,España,ES,Bebidas y tabaco,1,400084117,287481018,112603099
2016-12,España,ES,Bebidas y tabaco,1,339313733,307270009,32043724
2017-01,España,ES,Bebidas y tabaco,1,292235073,234089797,58145276
2017-02,España,ES,Bebidas y tabaco,1,307438240,234631279,72806961
2017-03,España,ES,Bebidas y tabaco,1,376923524,304916007,72007517
2017-04,España,ES,Bebidas y tabaco,1,330054549,255235589,74818960
2017-05,España,ES,Bebidas y tabaco,1,381012207,319010789,62001418
2017-06,España,ES,Bebidas y tabaco,1,407273343,365498684,41774659
2017-07,España,ES,Bebidas y tabaco,1,420461312,338169459,82291853
2017-08,España,ES,Bebidas y tabaco,1,340777504,301628707,39148797
2017-09,España,ES,Bebidas y tabaco,1,386272395,328793069,57479326
2017-10,España,ES,Bebidas y tabaco,1,422726747,307584303,115142444
2017-11,España,ES,Bebidas y tabaco,1,415794714,292628373,123166341
2017-12,España,ES,Bebidas y tabaco,1,344103246,308839913,35263333
2018-01,España,ES,Bebidas y tabaco,1,324570875,239030679,85540196
2018-02,España,ES,Bebidas y tabaco,1,329684446,262114727,67569719
2018-03,España,ES,Bebidas y tabaco,1,380746735,313087072,67659663
2018-04,España,ES,Bebidas y tabaco,1,370825338,274352832,96472506
2018-05,España,ES,Bebidas y tabaco,1,428772644,318638878,110133766
2018-06,España,ES,Bebidas y tabaco,1,413115520,350809591,62305929
2018-07,España,ES,Bebidas y tabaco,1,445673398,338825355,106848043
2018-08,España,ES,Bebidas y tabaco,1,360368520,311238936,49129584
2018-09,España,ES,Bebidas y tabaco,1,384898477,317050392,67848085
2018-10,España,ES,Bebidas y tabaco,1,452912356,314404670,138507686
2018-11,España,ES,Bebidas y tabaco,1,433173661,315323686,117849975
2018-12,España,ES,Bebidas y tabaco,1,345972767,294113764,51859003
2019-01,España,ES,Bebidas y tabaco,1,343477905,232201309,111276596
2019-02,España,ES,Bebidas y tabaco,1,347456122,242993045,104463077
2019-03,España,ES,Bebidas y tabaco,1,389866082,299773126,90092956
2019-04,España,ES,Bebidas y tabaco,1,358755497,282152254,76603243
2019-05,España,ES,Bebidas y tabaco,1,416583058,313247012,103336046
2019-06,España,ES,Bebidas y tabaco,1,404174053,316235367,87938686
2019-07,España,ES,Bebidas y tabaco,1,455806889,345399877,110407012
2019-08,España,ES,Bebidas y tabaco,1,346955374,312815152,34140222
2019-09,España,ES,Bebidas y tabaco,1,447663550,314019432,133644118
2019-10,España,ES,Bebidas y tabaco,1,498862706,313684037,185178669
2019-11,España,ES,Bebidas y tabaco,1,408759927,307205363,101554564
2019-12,España,ES,Bebidas y tabaco,1,396630379,275461800,121168579
2020-01,España,ES,Bebidas y tabaco,1,335306702,232331116,102975586
2020-02,España,ES,Bebidas y tabaco,1,336635341,268305044,68330297
2020-03,España,ES,Bebidas y tabaco,1,374707508,331268671,43438837
2020-04,España,ES,Bebidas y tabaco,1,296684947,223001869,73683078
2020-05,España,ES,Bebidas y tabaco,1,306408173,185554532,120853641
2020-06,España,ES,Bebidas y tabaco,1,394955322,221892162,173063160
2020-07,España,ES,Bebidas y tabaco,1,437494474,272930612,164563862
2020-08,España,ES,Bebidas y tabaco,1,343731277,246274975,97456302
2020-09,España,ES,Bebidas y tabaco,1,419513630,254920585,164593045
2020-10,España,ES,Bebidas y tabaco,1,442888681,257442328,185446353
2020-11,España,ES,Bebidas y tabaco,1,422437217,250961922,171475295
2020-12,España,ES,Bebidas y tabaco,1,355111962,226621235,128490727
2021-01,España,ES,Bebidas y tabaco,1,284638447,208330755,76307692
2021-02,España,ES,Bebidas y tabaco,1,344298660,220195245,124103415
2021-03,España,ES,Bebidas y tabaco,1,453123179,255809880,197313299
2021-04,España,ES,Bebidas y tabaco,1,408849739,256594650,152255089
2021-05,España,ES,Bebidas y tabaco,1,441122946,294521464,146601482
2021-06,España,ES,Bebidas y tabaco,1,496978787,354689182,142289605
2021-07,España,ES,Bebidas y tabaco,1,484140254,293621841,190518413
2021-08,España,ES,Bebidas y tabaco,1,394931030,272340008,122591022
2021-09,España,ES,Bebidas y tabaco,1,502616409,293686866,208929543
2021-10,España,ES,Bebidas y tabaco,1,463032126,276879765,186152361
2021-11,España,ES,Bebidas y tabaco,1,492293752,317089749,175204003
2021-12,España,ES,Bebidas y tabaco,1,409276962,301088735,108188227
2022-01,España,ES,Bebidas y tabaco,1,357241785,254466962,102774823
2022-02,España,ES,Bebidas y tabaco,1,410913199,292610707,118302492
2022-03,España,ES,Bebidas y tabaco,1,391249487,316683825,74565662
2022-04,España,ES,Bebidas y tabaco,1,435849114,304999949,130849165
2022-05,España,ES,Bebidas y tabaco,1,546457627,348750410,197707217
2022-06,España,ES,Bebidas y tabaco,1,562844997,367312528,195532469
2022-07,España,ES,Bebidas y tabaco,1,511684192,358417255,153266937
2022-08,España,ES,Bebidas y tabaco,1,464389823,352397635,111992188
2022-09,España,ES,Bebidas y tabaco,1,525035831,363230250,161805581
2022-10,España,ES,Bebidas y tabaco,1,503729238,338357560,165371678
2022-11,España,ES,Bebidas y tabaco,1,528940175,345050176,183889999
2022-12,España,ES,Bebidas y tabaco,1,440782252,315352589,125429663
2023-01,España,ES,Bebidas y tabaco,1,396205340,276521359,119683981
2023-02,España,ES,Bebidas y tabaco,1,416504670,270879630,145625040
2023-03,España,ES,Bebidas y tabaco,1,507968102,339419865,168548237
2023-04,España,ES,Bebidas y tabaco,1,429802582,307572331,122230251
2023-05,España,ES,Bebidas y tabaco,1,549985716,379033378,170952338
2023-06,España,ES,Bebidas y tabaco,1,557975583,375473521,182502062
2023-07,España,ES,Bebidas y tabaco,1,516234506,369473437,146761069
2023-08,España,ES,Bebidas y tabaco,1,428161246,322446619,105714627
2023-09,España,ES,Bebidas y tabaco,1,480283808,300388912,179894896
2023-10,España,ES,Bebidas y tabaco,1,538226043,309407869,228818174
2023-11,España,ES,Bebidas y tabaco,1,516242873,312410969,203831904
2023-12,España,ES,Bebidas y tabaco,1,393418525,255023783,138394742
2024-01,España,ES,Bebidas y tabaco,1,401511342,296883005,104628337
2024-02,España,ES,Bebidas y tabaco,1,454309819,317358631,136951188
2024-03,España,ES,Bebidas y tabaco,1,484582880,359439237,125143643
2024-04,España,ES,Bebidas y tabaco,1,509017234,428187083,80830151
2024-05,España,ES,Bebidas y tabaco,1,532491880,363951589,168540291
2024-06,España,ES,Bebidas y tabaco,1,517415623,365958022,151457601
2024-07,España,ES,Bebidas y tabaco,1,533650577,368409418,165241159
2024-08,España,ES,Bebidas y tabaco,1,435310330,338092038,97218292
2024-09,España,ES,Bebidas y tabaco,1,508493752,356675112,151818640
2024-10,España,ES,Bebidas y tabaco,1,566101891,354483058,211618833
2024-11,España,ES,Bebidas y tabaco,1,498347837,327387099,170960738
2024-12,España,ES,Bebidas y tabaco,1,457811164,307226888,150584276
2025-01,España,ES,Bebidas y tabaco,1,415388586,307622671,107765915
2025-02,España,ES,Bebidas y tabaco,1,460044589,333041509,127003080
2025-03,España,ES,Bebidas y tabaco,1,512992922,338084146,174908776
2025-04,España,ES,Bebidas y tabaco,1,492731664,349097903,143633761
2025-05,España,ES,Bebidas y tabaco,1,568659344,383926154,184733190
2025-06,España,ES,Bebidas y tabaco,1,561463335,383795858,177667477
2025-07,España,ES,Bebidas y tabaco,1,607602650,430225091,177377559
2025-08,España,ES,Bebidas y tabaco,1,444669199,334428524,110240675
2025-09,España,ES,Bebidas y tabaco,1,522914868,351060985,171853883
2025-10,España,ES,Bebidas y tabaco,1,581448069,379066030,202382039
2025-11,España,ES,Bebidas y tabaco,1,506613261,375474229,131139032
2002-01,España,ES,Materiales crudos,2,242057710,544512957,-302455247
2002-02,España,ES,Materiales crudos,2,271971150,545048479,-273077329
2002-03,España,ES,Materiales crudos,2,260293319,552386449,-292093130
2002-04,España,ES,Materiales crudos,2,279581508,644141009,-364559501
2002-05,España,ES,Materiales crudos,2,267965482,599305653,-331340171
2002-06,España,ES,Materiales crudos,2,236223384,576195023,-339971639
2002-07,España,ES,Materiales crudos,2,254626435,546779815,-292153380
2002-08,España,ES,Materiales crudos,2,163467728,477426685,-313958957
2002-09,España,ES,Materiales crudos,2,221800491,588523333,-366722842
2002-10,España,ES,Materiales crudos,2,252624038,603030572,-350406534
2002-11,España,ES,Materiales crudos,2,225249908,570667291,-345417383
2002-12,España,ES,Materiales crudos,2,208960366,555305482,-346345116
2003-01,España,ES,Materiales crudos,2,227100838,564162056,-337061218
2003-02,España,ES,Materiales crudos,2,239717691,515580187,-275862496
2003-03,España,ES,Materiales crudos,2,261222022,626122513,-364900491
2003-04,España,ES,Materiales crudos,2,248992463,600946360,-351953897
2003-05,España,ES,Materiales crudos,2,265356402,628791873,-363435471
2003-06,España,ES,Materiales crudos,2,213083877,560012725,-346928848
2003-07,España,ES,Materiales crudos,2,225865211,581183700,-355318489
2003-08,España,ES,Materiales crudos,2,165325600,416933169,-251607569
2003-09,España,ES,Materiales crudos,2,205392348,601176616,-395784268
2003-10,España,ES,Materiales crudos,2,263342404,653530407,-390188003
2003-11,España,ES,Materiales crudos,2,219185004,564110952,-344925948
2003-12,España,ES,Materiales crudos,2,209798475,613676057,-403877582
2004-01,España,ES,Materiales crudos,2,211464687,586246502,-374781815
2004-02,España,ES,Materiales crudos,2,238364857,559518449,-321153592
2004-03,España,ES,Materiales crudos,2,300146180,650383303,-350237123
2004-04,España,ES,Materiales crudos,2,277616000,615523620,-337907620
2004-05,España,ES,Materiales crudos,2,243998623,629556878,-385558255
2004-06,España,ES,Materiales crudos,2,244902457,711171129,-466268672
2004-07,España,ES,Materiales crudos,2,222633370,641631117,-418997747
2004-08,España,ES,Materiales crudos,2,169347492,559933035,-390585543
2004-09,España,ES,Materiales crudos,2,262572222,679172720,-416600498
2004-10,España,ES,Materiales crudos,2,207994819,652546311,-444551492
2004-11,España,ES,Materiales crudos,2,244716330,724750278,-480033948
2004-12,España,ES,Materiales crudos,2,219516126,650662775,-431146649
2005-01,España,ES,Materiales crudos,2,225838167,676148680,-450310513
2005-02,España,ES,Materiales crudos,2,249768668,628984067,-379215399
2005-03,España,ES,Materiales crudos,2,277340053,751724932,-474384879
2005-04,España,ES,Materiales crudos,2,304042122,781027110,-476984988
2005-05,España,ES,Materiales crudos,2,289403566,745275273,-455871707
2005-06,España,ES,Materiales crudos,2,314313023,697742395,-383429372
2005-07,España,ES,Materiales crudos,2,292163509,680057934,-387894425
2005-08,España,ES,Materiales crudos,2,224879509,622934442,-398054933
2005-09,España,ES,Materiales crudos,2,284788830,765424570,-480635740
2005-10,España,ES,Materiales crudos,2,261762222,737135575,-475373353
2005-11,España,ES,Materiales crudos,2,300474548,764483811,-464009263
2005-12,España,ES,Materiales crudos,2,295025429,764425206,-469399777
2006-01,España,ES,Materiales crudos,2,289585473,765521150,-475935677
2006-02,España,ES,Materiales crudos,2,305686055,732899877,-427213822
2006-03,España,ES,Materiales crudos,2,391946012,890888283,-498942271
2006-04,España,ES,Materiales crudos,2,312346417,827906063,-515559646
2006-05,España,ES,Materiales crudos,2,334274272,927555602,-593281330
2006-06,España,ES,Materiales crudos,2,360830419,875770069,-514939650
2006-07,España,ES,Materiales crudos,2,281906528,787904015,-505997487
2006-08,España,ES,Materiales crudos,2,226365339,950509891,-724144552
2006-09,España,ES,Materiales crudos,2,287023341,923745731,-636722390
2006-10,España,ES,Materiales crudos,2,311272483,1055063858,-743791375
2006-11,España,ES,Materiales crudos,2,276417637,1043332086,-766914449
2006-12,España,ES,Materiales crudos,2,244775605,955880693,-711105088
2007-01,España,ES,Materiales crudos,2,304017227,926139002,-622121775
2007-02,España,ES,Materiales crudos,2,346810240,871374958,-524564718
2007-03,España,ES,Materiales crudos,2,370374088,1081113827,-710739739
2007-04,España,ES,Materiales crudos,2,346070800,930689480,-584618680
2007-05,España,ES,Materiales crudos,2,352405639,950025773,-597620134
2007-06,España,ES,Materiales crudos,2,374436454,1008043345,-633606891
2007-07,España,ES,Materiales crudos,2,368042843,1087134624,-719091781
2007-08,España,ES,Materiales crudos,2,263627581,825586194,-561958613
2007-09,España,ES,Materiales crudos,2,311342394,1018832799,-707490405
2007-10,España,ES,Materiales crudos,2,399017065,1012626592,-613609527
2007-11,España,ES,Materiales crudos,2,329591181,1041916444,-712325263
2007-12,España,ES,Materiales crudos,2,288523634,831264157,-542740523
2008-01,España,ES,Materiales crudos,2,341114393,975095004,-633980611
2008-02,España,ES,Materiales crudos,2,364285459,950608301,-586322842
2008-03,España,ES,Materiales crudos,2,358550723,1025925479,-667374756
2008-04,España,ES,Materiales crudos,2,404742603,1046981069,-642238466
2008-05,España,ES,Materiales crudos,2,365535596,1122365751,-756830155
2008-06,España,ES,Materiales crudos,2,347093670,1094845360,-747751690
2008-07,España,ES,Materiales crudos,2,379961070,1101743535,-721782465
2008-08,España,ES,Materiales crudos,2,272375013,862668630,-590293617
2008-09,España,ES,Materiales crudos,2,345497814,1166103969,-820606155
2008-10,España,ES,Materiales crudos,2,353058538,1076856562,-723798024
2008-11,España,ES,Materiales crudos,2,263652033,803426088,-539774055
2008-12,España,ES,Materiales crudos,2,236691981,674701699,-438009718
2009-01,España,ES,Materiales crudos,2,245400863,596039329,-350638466
2009-02,España,ES,Materiales crudos,2,254344058,547142855,-292798797
2009-03,España,ES,Materiales crudos,2,288740146,553658370,-264918224
2009-04,España,ES,Materiales crudos,2,296177528,580745021,-284567493
2009-05,España,ES,Materiales crudos,2,281158048,481443372,-200285324
2009-06,España,ES,Materiales crudos,2,307835028,554635988,-246800960
2009-07,España,ES,Materiales crudos,2,303380146,645732302,-342352156
2009-08,España,ES,Materiales crudos,2,235918706,599239722,-363321016
2009-09,España,ES,Materiales crudos,2,309327185,721775352,-412448167
