fecha,CAD,GBP,JPY,USD,EUR
2018-08,1.5062652173913,0.8968686956522,128.2004347826087,1.1548956521739,1.0
2018-09,1.521055,0.892807,130.535,1.16587,1.0
2018-10,1.4935,0.8827208695652,129.6165217391305,1.1484043478261,1.0
2018-11,1.4998454545455,0.8811813636364,128.7886363636363,1.1366863636364,1.0
2018-12,1.5277789473684,0.8977415789474,127.8778947368421,1.1384210526316,1.0
2019-01,1.5196136363636,0.8860295454545,124.3413636363637,1.1416409090909,1.0
2019-02,1.49946,0.872637,125.28,1.135115,1.0
2019-03,1.5104095238095,0.8582204761905,125.6738095238095,1.1302476190476,1.0
2019-04,1.503495,0.8617895,125.436,1.123825,1.0
2019-05,1.5058,0.8717581818182,122.9481818181818,1.1184590909091,1.0
2019-06,1.50114,0.891073,122.0805,1.12934,1.0
2019-07,1.4693086956522,0.8994204347826,121.405652173913,1.1218391304348,1.0
2019-08,1.4767818181818,0.9155377272727,118.1790909090909,1.1126227272727,1.0
2019-09,1.4577714285714,0.8909161904762,118.2419047619048,1.1003904761905,1.0
2019-10,1.4581434782609,0.8753856521739,119.5113043478261,1.1052565217391,1.0
2019-11,1.4630142857143,0.857609047619,120.3376190476191,1.1050952380952,1.0
2019-12,1.464,0.8473075,121.241,1.111345,1.0
2020-01,1.4523227272727,0.8492727272727,121.3627272727273,1.1100363636364,1.0
2020-02,1.448545,0.840946,120.0255,1.0905,1.0
2020-03,1.5416772727273,0.8945954545455,118.8972727272727,1.1063409090909,1.0
2020-04,1.52873,0.875469,116.97,1.08619,1.0
2020-05,1.52188,0.886853,116.867,1.090185,1.0
2020-06,1.5254181818182,0.8987813636364,121.1204545454546,1.1254590909091,1.0
2020-07,1.5481086956522,0.9046669565217,122.3804347826087,1.1463391304348,1.0
2020-08,1.5653523809524,0.900809047619,125.4038095238095,1.1828095238095,1.0
2020-09,1.5585590909091,0.9094740909091,124.5013636363637,1.1792409090909,1.0
2020-10,1.5558772727273,0.9074113636364,123.8890909090909,1.1775181818182,1.0
2020-11,1.5472047619048,0.8960533333333,123.6095238095238,1.1837904761905,1.0
2020-12,1.5595454545455,0.9062440909091,126.2781818181818,1.2169727272727,1.0
